cluster_id,size,centroid_SMILES,mean_Tyrosine_PiStacking,mean_Solubility,mean_pIC50,mean_Docking_Score,mean_composite
38,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(NCc5ccccc5-n5cnnn5)ccc4[nH]3)n[nH]c2c1,3.0,-4.7424,6.3181,-13.5100002,0.7047824150058333
47,1,COc1cc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)ccc1N1CCNC1,3.0,-4.8003,6.443,-14.1800003,0.7132604031536215
46,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5ccc(CCCc6ccc(C7CCC(CC(O)C(=O)O)CC7)cc6)nc5)ccc4[nH]3)n[nH]c2c1,3.0,-5.3694,6.9503,-14.4899998,0.7125643061708475
50,1,Cc1cc(C(C)C)cc(C)c1-c1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5c[nH]c(C)c(C#CC(C)(C)CN6CCCC6CO)c5=O)ccc4[nH]3)n[nH]c2c1,3.0,-5.9395,7.6559,-13.0699997,0.7152566838664878
39,1,CC(C)Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cc(CC6CCN(c7cnc(CO)c(C(F)(F)F)n7)CC6)ncc5C#N)ccc4[nH]3)n[nH]c2c1,3.0,-6.031,7.5572,-13.5699997,0.7056175340914913
40,1,CN1CCC(O)CC1c1cccc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)c1,3.0,-5.5685,7.0224,-14.7700005,0.7062299261735946
41,1,CCc1cc(C2CCCN2CCCO)ccc1Nc1ccc2[nH]c(-c3n[nH]c4cc(-c5[nH]nnc5N)ccc34)cc2c1,3.0,-5.2567,6.8587,-13.25,0.7065883747415522
44,1,Cc1cc(Nc2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)nc(C(=O)O)c1,3.0,-4.8509,6.4421,-13.8800001,0.708248859606917
48,1,CN1CCOC(CCOc2ccc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)cc2CCC2CCNCC2)C1,3.0,-5.5492,7.1414,-14.4200001,0.713455809748034
23,1,Cc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cc(OCC6CCN(CCN7CCC(N(C)CC8CCCCN8C8CCCCC8)CC7)CC6)c(Cl)cc5F)ccc4[nH]3)n[nH]c2c1,3.0,-5.3556,6.7744,-13.9799995,0.6987496224100831
21,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cncc(C6CNC(=O)CO6)c5)ccc4[nH]3)n[nH]c2c1,3.0,-5.4892,6.8296,-14.7700005,0.6983834251161994
72,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(Nc5cc(F)ccc5CN5CC6CC5CN6)ccc4[nH]3)n[nH]c2c1,3.0,-4.6817,6.9971,-13.8199997,0.7559748271808219
71,1,CN1CCC(c2cccc(Nc3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)n2)CC1,3.0,-4.9017,7.1549,-14.0200005,0.753592760105975
76,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(Nc5cccc(CN6CCCC6CN6CCNCC6)c5)ccc4[nH]3)n[nH]c2c1,3.0,-4.4499,7.2102,-14.1199999,0.786833356294514
74,1,CN(C)Cc1cc(C(CN)N(C)C)ccc1-c1ccc2[nH]c(-c3n[nH]c4cc(-c5[nH]nnc5N)ccc34)cc2c1,3.0,-4.515,7.0627,-13.9799995,0.7719712599711736
80,1,CC(C)(c1cnn(Cc2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)c1)N1CCNCC1,3.0,-4.301,7.5972,-12.7399998,0.8144783318923702
79,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(Cc5ccc(OC6CNCC6CN6CCNC6)cc5)ccc4[nH]3)n[nH]c2c1,3.0,-4.155,7.1299,-13.8400002,0.7987591004892058
78,1,CN(C)CCN1CCC(n2ccc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)cc2=O)CC1,3.0,-4.3096,7.24,-14.0500002,0.7974274502987231
77,1,Cn1c(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)nc2c1CNCC2,3.0,-4.0541,6.7902,-14.6999998,0.7873401914158453
81,1,CC(C)NC1CCn2c(nnc2-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)C1,3.0,-3.8576,7.0516,-14.2600002,0.8149632992146822
61,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5ccccc5C(=O)NC5CCCC5O)ccc4[nH]3)n[nH]c2c1,3.0,-5.204,7.0646,-14.1499996,0.7288976874006122
64,1,CN(C)C1CCOC1n1cc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)cn1,3.0,-4.9419,7.0074,-13.71,0.7393593269193715
60,1,CNC1CCCC(n2cc(C)c(=O)c3c(-c4ccc5[nH]c(-c6n[nH]c7cc(-c8[nH]nnc8N)ccc67)cc5c4)cnnc32)C1,3.0,-5.6136,7.4958,-13.6400003,0.7286557322168731
58,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cnc(F)c(CCC(=O)O)c5)ccc4[nH]3)n[nH]c2c1,3.0,-4.9722,6.7607,-14.0299997,0.7226933881579879
63,1,COc1ncc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6-c6nn(CC(C)C)nc6C(N)=O)ccc45)cc3c2)cn1,3.0,-5.2649,7.3169,-12.7799997,0.734116687279005
2,3,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5ccc(C6(O)CN(C(=O)N7CCC7C(=O)N7CCCC7)C6)cc5)ccc4[nH]3)n[nH]c2c1,2.6666666666666665,-4.786933333333334,7.421333333333333,-15.563333499999999,0.7431576183561818
7,2,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cnn(Cc6ccccn6)c5)ccc4[nH]3)n[nH]c2c1,2.5,-4.4354,7.0959,-14.140000350000001,0.7135445676521059
0,7,CN1CCN(Cc2cnc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)nc2N)CC1,2.2857142857142856,-4.130514285714286,7.519985714285714,-14.06,0.7325037384642332
19,1,CN1CCN(CC2CC2C(=O)C=C(N)NCc2ccc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)cc2)CC1,2.0,-3.9616,7.3564,-14.7700005,0.6983069760697318
17,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5ccc(CN6CCCC6C(=O)N6CC(OC7CCNCC7)C6)s5)ccc4[nH]3)n[nH]c2c1,2.0,-4.5735,7.9484,-14.4899998,0.6971895445055758
16,1,CS(=O)(=O)NCC(N)CC(=O)NC1CCC(Nc2cc(C#N)c(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)cn2)C1,2.0,-4.3789,7.8383,-13.4099998,0.6961337846739675
14,1,COCc1ccc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)c(OCCN2CCNC(C)C2C(=O)O)c1,2.0,-4.1313,7.5629,-13.6400003,0.6948457240321196
18,1,CNc1ccc(C(C)NC(=O)CN2CCCN(C)CC2)cc1-c1ccc2[nH]c(-c3n[nH]c4cc(-c5[nH]nnc5N)ccc34)cc2c1,2.0,-3.9666,7.3759,-14.5600004,0.6980989892104124
11,1,Nc1nc(OCC(O)CN2CCN(CCO)CC2)cc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)n1,2.0,-3.2099,7.9647,-13.3299999,0.7790945269228655
12,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cnc(N6CCNCC6)c(NC(=O)C6OCCO6)c5)ccc4[nH]3)n[nH]c2c1,2.0,-4.2591,7.5424,-15.1899996,0.6941000938744377
6,1,CC(c1cc(C(=O)O)cc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)c1)N1CCN(C)CC1,2.0,-3.9047,7.2776,-15.0900002,0.6984911632994697
9,2,CN(CCO)S(=O)(=O)c1ccc(N)cc1-c1ccc2[nH]c(-c3n[nH]c4cc(-c5[nH]nnc5N)ccc34)cc2c1,2.0,-3.32465,7.1956500000000005,-13.4200001,0.720674663557604
10,1,CC(=O)N1C(C)CCN(C(=O)c2cncc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)n2)C1CCN1CCN(C)CC1,2.0,-3.7347,8.2758,-14.1400003,0.7709259886614703
3,1,CN1CCN(C2CCC(NC(=O)c3ccc(-c4ccc5[nH]c(-c6n[nH]c7cc(-c8[nH]nnc8N)ccc67)cc5c4)cn3)CC2)CC1,2.0,-4.0104,8.1592,-14.4799995,0.7473675382083096
1,3,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5ccc(OCCN6CCOC(CN7CCCCC7)C6)nc5)ccc4[nH]3)n[nH]c2c1,2.0,-3.9564000000000004,7.611066666666667,-14.140000033333331,0.7121337774086175
15,1,CC(Nc1cncc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)c1)N1CCOC1CN1CCCC1,2.0,-4.2763,7.6736,-14.0200005,0.6951372829992504
25,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(NCc5ccc(C(=O)N6CCC(CN7CCC(O)CC7)CC6)cc5O)ccc4[nH]3)n[nH]c2c1,2.0,-3.9543,7.342,-15.1199999,0.6998012432800772
22,1,CN(CCC(C)(C)O)CC1CN(c2ccnc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)c2)CCO1,2.0,-4.181,7.6692,-13.6099997,0.6986179066258223
52,1,CC(C)N1CCN(C(=O)C(NC(=O)NC2CCN(c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)CC2)c2ccccc2)CC1,2.0,-3.9094,7.6627,-13.9099998,0.7173004437905268
51,1,CC(C(=O)O)N1CC(n2cc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)cn2)CC12CCNCC2,2.0,-4.0147,7.7578,-13.8800001,0.716757253293155
49,1,CN1CCCN(C2CCC(n3ncc(-c4ccc5[nH]c(-c6n[nH]c7cc(-c8[nH]nnc8N)ccc67)cc5c4)n3)CC2)C1,2.0,-4.1198,7.7569,-14.6300001,0.7142280675560526
45,1,CS(=O)(=O)NCC1CC(O)CN(S(C)(C)(=O)c2ccc(NC(=S)N3CCN(c4ccc5[nH]c(-c6n[nH]c7cc(-c8[nH]nnc8N)ccc67)cc5c4)CC3)cc2)N1,2.0,-3.4565,7.2008,-13.3800001,0.7123401010877842
42,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5ccnc(CNC6CCC(O)C6O)n5)ccc4[nH]3)n[nH]c2c1,2.0,-3.773,7.3128,-14.6899996,0.7070178938074443
37,1,CC1NCCN1CCC(Cn1cnc2ccc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)cc2c1=O)N1CCN(C)CC1,2.0,-4.2532,7.8129,-13.7799997,0.7045942426598424
43,1,CN1CCN(OC(c2ncc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)s2)N2CCCC2CN2CCNCC2)CC1,2.0,-4.2855,7.9153,-13.5100002,0.7078543471872181
28,1,CN1CCCC(C(O)c2cc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)c(O)[nH]2)C1,2.0,-4.0257,7.4412,-15.0600004,0.7015354429131495
29,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cccc(N6CCNCC6CN6CCNC6)n5)ccc4[nH]3)n[nH]c2c1,2.0,-3.9724,7.353,-15.5100002,0.7015983421023944
30,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cncc(N6CCCC6CCC6NCCNC6=O)c5)ccc4[nH]3)n[nH]c2c1,2.0,-4.3533,7.8745,-13.6599998,0.701625498290885
31,1,CN(CCc1ccccc1C1CCNC1)C(=O)C1CN(c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)CCCN1,2.0,-4.1123,7.6262,-13.9200001,0.7019025373026792
32,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cnn(C6CCN(C7CCCN(C8CCCNC8)C7)CC6)c5)ccc4[nH]3)n[nH]c2c1,2.0,-4.293,7.7206,-14.8500004,0.7019427206465481
33,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cccc(C(=O)N6CCN(CCC7CCS(=O)(=O)C7)CC6)n5)ccc4[nH]3)n[nH]c2c1,2.0,-4.294,7.7559,-14.5900002,0.7027661988600775
34,1,Cn1cnc(CC2CCN(c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)C2C(=O)O)n1,2.0,-3.7674,7.3852,-13.1700001,0.7035812521815812
35,1,CN1CCN(CC(NCc2cccc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)c2)N2CCCN(C)CC2)CC1,2.0,-3.8541,7.3493,-14.6300001,0.7039253226304589
36,1,NCCCc1cc(CNC2CCCN(CCN)C2)cc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)c1,2.0,-3.6205,7.2251,-13.5500002,0.7044240595869283
24,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5cnn(C6CCNC(CN7Cc8cc(CCCC(=O)O)ncc8C7=O)C6)c5)ccc4[nH]3)n[nH]c2c1,2.0,-4.1478,7.6312,-13.8599997,0.6996206284790436
27,1,CNC1CCN(CCc2cc(C(=O)N3CC(O)C3)ccc2-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)C1,2.0,-4.0401,7.4468,-15.1300001,0.7013862928804365
26,1,CC(Nc1ccc2[nH]c(-c3n[nH]c4cc(-c5[nH]nnc5N)ccc34)cc2c1)c1ccc(OCCCCN2CCNCC2)cn1,2.0,-3.7405,7.3846,-12.3400002,0.7005414852904674
65,1,Nc1nc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)cnc1C(C(C1CCCN1)N1CCNCC1)N1CCCC1,2.0,-3.9023,7.968,-14.3299999,0.7406208475453009
56,1,CN1CCN(CCCN2CCN(C)C(COc3ccc(-c4ccc5[nH]c(-c6n[nH]c7cc(-c8[nH]nnc8N)ccc67)cc5c4)nc3)C2)C1,2.0,-3.8883,7.7587,-13.3400002,0.7218471017106115
55,1,CN(CCO)C1CCN(C)C1CCNc1ccc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)nn1,2.0,-3.5838,7.5026,-12.8999996,0.7216876548191004
57,1,Cc1nc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6C)ccc45)cc3c2)nnc1C(O)CN1CC(C)NC(C)C1CO,2.0,-3.4249,7.2538,-14.1999998,0.7225872960638927
59,1,CN(CC1CCN(c2ncc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)c(N)n2)CCN1)S(C)(=O)=O,2.0,-3.8638,7.7138,-14.4399996,0.7266671501561531
53,1,CS(=O)(=O)NN=Cc1cnc(OC2CCC(CCO)NC2)c(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)c1,2.0,-4.1325,7.9032,-13.8999996,0.719070666467308
66,1,CC(=O)N1CCC(n2ncc(-c3cnc(N)c(-c4ccc5[nH]c(-c6n[nH]c7cc(-c8[nH]nnc8N)ccc67)cc5c4)n3)c2C)CC1,2.0,-3.7981,7.9103,-15.0500002,0.7475288896496832
62,1,CC(C)(C)OC(NCC1CCN(C(=O)c2ccc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)cn2)CC1)N1CCNCC1,2.0,-4.1989,8.1275,-14.4399996,0.7329300809670467
54,1,CNCC1CCN(Cc2ccc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)cn2)C1CCNC(=O)OC,2.0,-4.2218,8.0432,-13.3999996,0.7198893446306506
75,1,CN1CCN2CC(O)(C(O)Cn3cnc(-c4ccc5[nH]c(-c6n[nH]c7cc(-c8[nH]nnc8N)ccc67)cc5c4)c3)CC2C1,2.0,-3.0237,7.7322,-14.75,0.783520377461254
73,1,CN(CC(O)(CN)Cc1cccc(-c2ccc3[nH]c(-c4n[nH]c5cc(-c6[nH]nnc6N)ccc45)cc3c2)c1)C(=O)C1CCCN1,2.0,-3.284,7.5584,-15.0100002,0.7566577386395457
70,1,Nc1nn[nH]c1-c1ccc2c(-c3cc4cc(-c5ncnc(N)c5C(CO)CCOCC(CCO)N5CCN(C6CCCCC6)CC5)ccc4[nH]3)n[nH]c2c1,2.0,-3.8598,8.1765,-12.9700003,0.749587823981104
69,1,CC1CNC(=O)C2(COCC2c2cnc(-c3ccc4[nH]c(-c5n[nH]c6cc(-c7[nH]nnc7N)ccc56)cc4c3)nc2)N1,2.0,-3.7491,7.905,-14.8400002,0.7491193880929865
